296.896241	822.467585	90.000000	364.503676
297.364273	822.467559	30.000000	364.503687
294.301292	822.467592	60.000000	364.503673
294.849307	822.467631	190.000000	364.503655
296.766678	822.467683	180.000000	364.503632
296.401944	822.467728	160.000000	364.503612
297.610216	822.467789	140.000000	364.503586
296.904299	822.467842	130.000000	364.503562
296.968468	822.467886	100.000000	364.503543
296.706207	822.467929	140.000000	364.503523
297.837765	822.467971	140.000000	364.503505
294.981127	822.468018	70.000000	364.503484
295.849401	822.468063	120.000000	364.503464
297.181135	822.468115	210.000000	364.503441
294.210794	822.468191	240.000000	364.503407
296.670683	822.468243	290.000000	364.503384
297.553232	822.468294	300.000000	364.503362
297.463351	822.468340	280.000000	364.503341
296.443709	822.468387	450.000000	364.503320
296.014550	822.468429	580.000000	364.503302
298.325824	822.468477	510.000000	364.503280
297.215083	822.468517	610.000000	364.503263
296.276615	822.468566	700.000000	364.503241
296.344296	822.468632	740.000000	364.503212
296.366434	822.468686	800.000000	364.503188
